data_referencia|cod_ibge|txt_nome_municipio|txt_sigla_uf|num_ano_financiamento|qtd_uh_financiadas|vlr_financiamento|vlr_subsidio
01/11/2024|351750|Guapiaçu |SP|2009|33|1597400,6199999999|395258,28
01/11/2024|351750|Guapiaçu |SP|2010|63|3852578,39|883004
01/11/2024|351750|Guapiaçu |SP|2011|38|2375300,5599999996|123969
01/11/2024|351750|Guapiaçu |SP|2012|45|3020129,9800000004|683076,0200000001
01/11/2024|351750|Guapiaçu |SP|2013|41|3115013,92|699007,21
01/11/2024|351750|Guapiaçu |SP|2014|161|12638495,459999999|3075157,0800000015
01/11/2024|351750|Guapiaçu |SP|2015|29|2610861,97|332122,19
01/11/2024|351750|Guapiaçu |SP|2016|22|2340243,39|227068,91
01/11/2024|351750|Guapiaçu |SP|2017|44|4943661,909999999|820400,0999999999
01/11/2024|351750|Guapiaçu |SP|2018|144|17197874,39|2832750,13
01/11/2024|351750|Guapiaçu |SP|2019|112|13545861,399999999|1994647,75
01/11/2024|351750|Guapiaçu |SP|2020|74|9263752|1182068,04
01/11/2024|351750|Guapiaçu |SP|2021|49|6116537,070000001|710477,5599999999
01/11/2024|351750|Guapiaçu |SP|2022|49|6448452,51|530877,39
01/11/2024|351750|Guapiaçu |SP|2023|78|11576593,919999998|1030278,95
01/11/2024|351750|Guapiaçu |SP|2024|82|13583514,810000002|921216,6299999998
01/11/2024|351760|Guapiara |SP|2009|1|47000|13035
01/11/2024|351770|Guará |SP|2009|36|1528611,4099999997|417820,35
01/11/2024|351770|Guará |SP|2010|36|2043717,3499999999|453442
01/11/2024|351770|Guará |SP|2011|30|1761320,3299999998|129223
01/11/2024|351770|Guará |SP|2012|26|1572682,5999999999|426777,62
01/11/2024|351770|Guará |SP|2013|26|1796339,25|533301,61
01/11/2024|351770|Guará |SP|2014|31|2348092,41|508795,02
01/11/2024|351770|Guará |SP|2015|33|2909670,68|379003
01/11/2024|351770|Guará |SP|2016|40|3442079,8800000004|538881,7799999999
01/11/2024|351770|Guará |SP|2017|54|4771960,03|826382,09
01/11/2024|351770|Guará |SP|2018|71|6058360,659999999|1089069,8399999999
01/11/2024|351770|Guará |SP|2019|42|3944150,7399999998|654137,9299999999
01/11/2024|351770|Guará |SP|2020|62|6596866,56|1245786,9400000002
01/11/2024|351770|Guará |SP|2021|49|5574932,09|805198,8800000001
01/11/2024|351770|Guará |SP|2022|65|7975270,99|895683,5800000002
01/11/2024|351770|Guará |SP|2023|92|12744407,129999999|1623500,23
01/11/2024|351770|Guará |SP|2024|99|15346055,380000003|1675973,62
01/11/2024|351780|Guaraçaí |SP|2009|9|344310,63|116346
01/11/2024|351780|Guaraçaí |SP|2010|20|853310,92|284172
01/11/2024|351780|Guaraçaí |SP|2011|16|729018,2|86745,2
01/11/2024|351780|Guaraçaí |SP|2012|19|1035643,98|313930,97
01/11/2024|351780|Guaraçaí |SP|2013|18|1107507,33|320380,28
01/11/2024|351780|Guaraçaí |SP|2014|21|1575241,6099999999|367911,85
01/11/2024|351780|Guaraçaí |SP|2015|15|1083086,59|226697,4299999999
01/11/2024|351780|Guaraçaí |SP|2016|10|850842,3200000001|134129,08
01/11/2024|351780|Guaraçaí |SP|2017|8|586430|97454,99
01/11/2024|351780|Guaraçaí |SP|2018|6|461692|111265,51
01/11/2024|351780|Guaraçaí |SP|2019|3|218400|36715,73
01/11/2024|351780|Guaraçaí |SP|2020|6|563257,14|71134,94
01/11/2024|351780|Guaraçaí |SP|2021|1|90199,26|22853,77
01/11/2024|351780|Guaraçaí |SP|2022|8|899270,7799999999|188462,55
01/11/2024|351780|Guaraçaí |SP|2023|14|1617206,82|225754,65
01/11/2024|351780|Guaraçaí |SP|2024|12|1718095,48|128020,88
01/11/2024|351790|Guaraci |SP|2009|4|192292,44|46579
01/11/2024|351790|Guaraci |SP|2010|12|724777,64|130571
01/11/2024|351790|Guaraci |SP|2011|19|1235460,5399999998|79591
01/11/2024|351790|Guaraci |SP|2012|14|838615,44|235847,84
01/11/2024|351790|Guaraci |SP|2013|12|933870,12|180808,74
01/11/2024|351790|Guaraci |SP|2014|33|2459236,19|613149,3899999999
01/11/2024|351790|Guaraci |SP|2015|29|2261063,6399999997|546499,6699999999
01/11/2024|351790|Guaraci |SP|2016|26|2086530,14|364249,35
01/11/2024|351790|Guaraci |SP|2017|26|2131859,3|429233,39
01/11/2024|351790|Guaraci |SP|2018|26|1896988,76|470099,55
01/11/2024|351790|Guaraci |SP|2019|28|2496756,4000000004|586272,69
01/11/2024|351790|Guaraci |SP|2020|54|5374388,14|992904,5699999998
01/11/2024|351790|Guaraci |SP|2021|39|4255536,279999999|697450,4099999999
01/11/2024|351790|Guaraci |SP|2022|36|3915122,44|639932,5
01/11/2024|351790|Guaraci |SP|2023|63|7235269,850000001|1370262,95
01/11/2024|351790|Guaraci |SP|2024|38|5061479,569999999|727078,53
01/11/2024|351800|Guarani d'Oeste |SP|2011|1|43000|2000
01/11/2024|351800|Guarani d'Oeste |SP|2012|1|31485,66|18648,66
01/11/2024|351800|Guarani d'Oeste |SP|2014|1|70580|24341,99
01/11/2024|351800|Guarani d'Oeste |SP|2016|3|226297,39|46352,41
01/11/2024|351800|Guarani d'Oeste |SP|2017|1|70756,56|20404,81
01/11/2024|351800|Guarani d'Oeste |SP|2019|2|212000|0
01/11/2024|351800|Guarani d'Oeste |SP|2021|1|104000|9897,19
01/11/2024|351800|Guarani d'Oeste |SP|2022|1|113000|27226,01
01/11/2024|351800|Guarani d'Oeste |SP|2023|7|861326,85|127365,66
01/11/2024|351800|Guarani d'Oeste |SP|2024|6|856199,69|92966,77
01/11/2024|351810|Guarantã |SP|2010|4|188049,76|53140
01/11/2024|351810|Guarantã |SP|2011|2|94237,36|2000
01/11/2024|351810|Guarantã |SP|2012|3|157897,21|57622,12
01/11/2024|351810|Guarantã |SP|2013|3|230055,46|59679,97
01/11/2024|351810|Guarantã |SP|2014|5|359914,81|104323,95
01/11/2024|351810|Guarantã |SP|2015|1|73164,91|15999,99
01/11/2024|351810|Guarantã |SP|2016|3|242937,04|12786,38
01/11/2024|351810|Guarantã |SP|2017|2|140498,03|62505,65
01/11/2024|351810|Guarantã |SP|2018|12|847959,39|260989,59
01/11/2024|351810|Guarantã |SP|2019|19|1635134,83|362901,6699999999
01/11/2024|351810|Guarantã |SP|2020|18|1714300,3399999999|382032,14
01/11/2024|351810|Guarantã |SP|2021|9|946173,1799999999|192038,78
01/11/2024|351810|Guarantã |SP|2022|9|919379,94|178358,83
01/11/2024|351810|Guarantã |SP|2023|1|147200|494
01/11/2024|351810|Guarantã |SP|2024|4|460001,7|99826,84
01/11/2024|351820|Guararapes |SP|2009|54|2153373,89|597336,0700000001
01/11/2024|351820|Guararapes |SP|2010|185|8492882,979999999|3096150
01/11/2024|351820|Guararapes |SP|2011|116|5606953,889999999|845766
01/11/2024|351820|Guararapes |SP|2012|67|4377467,01|1247701,3100000003
01/11/2024|351820|Guararapes |SP|2013|161|10942799,970000003|3430446,8799999994
01/11/2024|351820|Guararapes |SP|2014|151|10660222,330000002|3455250,12
01/11/2024|351820|Guararapes |SP|2015|65|5054203,04|1124344,2699999998
01/11/2024|351820|Guararapes |SP|2016|157|13503646,569999997|2178118,69
01/11/2024|351820|Guararapes |SP|2017|165|14194551,899999997|3247837,520000001
01/11/2024|351820|Guararapes |SP|2018|120|10399979,139999999|2403480,37
01/11/2024|351820|Guararapes |SP|2019|97|9060701,45|2055378,3099999998
01/11/2024|351820|Guararapes |SP|2020|90|8979755,600000001|1801254,9099999992
01/11/2024|351820|Guararapes |SP|2021|54|5665896,279999999|903495,45
01/11/2024|351820|Guararapes |SP|2022|63|7228887,499999999|929871,8499999999
01/11/2024|351820|Guararapes |SP|2023|85|12284585,58|1029142,9100000001
01/11/2024|351820|Guararapes |SP|2024|84|13816470,120000001|727527,5000000001
01/11/2024|351830|Guararema |SP|2009|5|255230|32466
01/11/2024|351830|Guararema |SP|2010|4|331186,84|48588
01/11/2024|351830|Guararema |SP|2011|4|298490|6000
01/11/2024|351830|Guararema |SP|2012|6|585282,64|67667,02
01/11/2024|351830|Guararema |SP|2013|7|716282,77|114847,95
01/11/2024|351830|Guararema |SP|2014|3|334926|68168,98
01/11/2024|351830|Guararema |SP|2015|10|1155117,22|132587,96
01/11/2024|351830|Guararema |SP|2016|5|705037,87|56999,98
01/11/2024|351830|Guararema |SP|2017|3|481061,33|0
01/11/2024|351830|Guararema |SP|2018|15|1868176,9700000002|190057,64
01/11/2024|351830|Guararema |SP|2020|3|295284,02|38888,66
01/11/2024|351830|Guararema |SP|2022|1|140860,51|0
01/11/2024|351830|Guararema |SP|2023|6|1130486,6099999999|0
01/11/2024|351830|Guararema |SP|2024|1|502500|0
01/11/2024|351840|Guaratinguetá |SP|2009|264|13112964,049999997|4525099
01/11/2024|351840|Guaratinguetá |SP|2010|144|7911275,919999998|2389295
01/11/2024|351840|Guaratinguetá |SP|2011|177|11576308,680000002|1370181
01/11/2024|351840|Guaratinguetá |SP|2012|308|19812098,35|7190433,860000001
01/11/2024|351840|Guaratinguetá |SP|2013|237|22368418,17|5914335,930000002
01/11/2024|351840|Guaratinguetá |SP|2014|175|17972593,12|3796181,190000001
01/11/2024|351840|Guaratinguetá |SP|2015|331|40296992,20999999|5870842,120000004
01/11/2024|351840|Guaratinguetá |SP|2016|190|25048899,609999996|4762963,98
01/11/2024|351840|Guaratinguetá |SP|2017|185|24466144,290000003|2180627,88
01/11/2024|351840|Guaratinguetá |SP|2018|159|21810656,4|1715528,5400000003
01/11/2024|351840|Guaratinguetá |SP|2019|383|46425272,43|5959506,31
01/11/2024|351840|Guaratinguetá |SP|2020|178|22703870,429999996|2499911,48
01/11/2024|351840|Guaratinguetá |SP|2021|173|21805102,84|2024114,6999999997
01/11/2024|351840|Guaratinguetá |SP|2022|175|24254618,979999997|1791343,52
01/11/2024|351840|Guaratinguetá |SP|2023|122|24093522,21|606047,33
01/11/2024|351840|Guaratinguetá |SP|2024|97|17665642,14|604804,42
01/11/2024|351850|Guareí |SP|2010|1|58715|11320
01/11/2024|351850|Guareí |SP|2011|1|50861,04|2000
01/11/2024|351850|Guareí |SP|2012|2|113621|32766,03
01/11/2024|351850|Guareí |SP|2013|15|968935,2300000001|311782,82
01/11/2024|351850|Guareí |SP|2014|15|1047996,58|322359,63
01/11/2024|351850|Guareí |SP|2015|12|855719,1299999999|238739,56
01/11/2024|351850|Guareí |SP|2016|5|374758,52|48766,62
01/11/2024|351850|Guareí |SP|2017|6|434035|112390,62
01/11/2024|351850|Guareí |SP|2019|2|162050,39|54838
01/11/2024|351850|Guareí |SP|2020|4|419412,03|55901,79
01/11/2024|351850|Guareí |SP|2021|3|336375,78|2632
01/11/2024|351850|Guareí |SP|2022|2|259000|0
01/11/2024|351850|Guareí |SP|2023|2|219600|11142,1
01/11/2024|351850|Guareí |SP|2024|2|200573,97|29796,35
01/11/2024|351860|Guariba |SP|2009|96|4151268,4999999995|1477966,44
01/11/2024|351860|Guariba |SP|2010|261|13747589,030000001|4343255
01/11/2024|351860|Guariba |SP|2011|204|11221082,080000002|1211748,2
01/11/2024|351860|Guariba |SP|2012|164|9420672,730000002|3242047,4200000013
01/11/2024|351860|Guariba |SP|2013|105|6582003,72|2125088,2099999995
01/11/2024|351860|Guariba |SP|2014|82|6066502,27|1591878,0099999998
01/11/2024|351860|Guariba |SP|2015|156|11831900,959999999|2772198,1300000018
01/11/2024|351860|Guariba |SP|2016|232|18705728,900000002|3766769,22
01/11/2024|351860|Guariba |SP|2017|131|11156683,91|2188336,16
01/11/2024|351860|Guariba |SP|2018|78|6942381,609999999|1468248,9500000002
01/11/2024|351860|Guariba |SP|2019|122|11463586,86|2276007,9399999995
01/11/2024|351860|Guariba |SP|2020|145|15267874,479999999|2731765,33
01/11/2024|351860|Guariba |SP|2021|123|13458642,019999998|1829291,5499999998
01/11/2024|351860|Guariba |SP|2022|82|9874815,51|989182,27
01/11/2024|351860|Guariba |SP|2023|131|17668496,82|2198598,8899999997
01/11/2024|351860|Guariba |SP|2024|171|26511479,889999997|2735437,64
01/11/2024|351870|Guarujá |SP|2009|346|17480684,580000006|4685538,09
01/11/2024|351870|Guarujá |SP|2010|278|19752968,470000003|3314750
01/11/2024|351870|Guarujá |SP|2011|285|25530562,97|309274
01/11/2024|351870|Guarujá |SP|2012|188|18362505,350000005|1265244,3599999999
01/11/2024|351870|Guarujá |SP|2013|180|19693656,349999998|1530902,73
01/11/2024|351870|Guarujá |SP|2014|149|18081966,59|705892,1699999998
01/11/2024|351870|Guarujá |SP|2015|214|29499999,76|1372186,3099999998
01/11/2024|351870|Guarujá |SP|2016|316|44919223,370000005|1487123,0300000003
01/11/2024|351870|Guarujá |SP|2017|247|37124391,51999999|892598,7099999998
01/11/2024|351870|Guarujá |SP|2018|397|53945524,55999999|4204765,069999998
01/11/2024|351870|Guarujá |SP|2019|352|45992076,95|3909324,21
01/11/2024|351870|Guarujá |SP|2020|299|38628386,410000004|4046523,7000000007
01/11/2024|351870|Guarujá |SP|2021|391|51572732,81|4509561,359999999
01/11/2024|351870|Guarujá |SP|2022|229|38406215,09|430949,65
01/11/2024|351870|Guarujá |SP|2023|317|56478710,05|490293,16
01/11/2024|351870|Guarujá |SP|2024|219|40705021,15|471165,5
01/11/2024|351880|Guarulhos |SP|2009|1666|110236450,58999997|23719659,96
01/11/2024|351880|Guarulhos |SP|2010|3108|233423426,30999988|54728459
01/11/2024|351880|Guarulhos |SP|2011|3395|276309546,8600001|28081873,2125
01/11/2024|351880|Guarulhos |SP|2012|3405|307287610,3799999|59784906,47250002
01/11/2024|351880|Guarulhos |SP|2013|2975|311777988,28999996|52262591,88500003
01/11/2024|351880|Guarulhos |SP|2014|2110|247817532,24000007|37069644,230000004
01/11/2024|351880|Guarulhos |SP|2015|2709|374768158,7199999|28556015,659999996
01/11/2024|351880|Guarulhos |SP|2016|2790|412616817,53999996|20440856,989999987
01/11/2024|351880|Guarulhos |SP|2017|3529|525065954,6999999|35608391,53
01/11/2024|351880|Guarulhos |SP|2018|3215|427994462,96999985|50126553,440000005
01/11/2024|351880|Guarulhos |SP|2019|2432|309163958,15000004|39778326,96000004
01/11/2024|351880|Guarulhos |SP|2020|2216|310731237,94|27354028,13
01/11/2024|351880|Guarulhos |SP|2021|2433|329705824,86999995|32988994,380000006
01/11/2024|351880|Guarulhos |SP|2022|2137|322686952,27000004|18756232,439999998
01/11/2024|351880|Guarulhos |SP|2023|3074|572094029,1299998|13993995,82999999
01/11/2024|351880|Guarulhos |SP|2024|2412|461023715,0600001|15046437,300000003
01/11/2024|351885|Guatapará |SP|2009|3|108428,41|44370
01/11/2024|351885|Guatapará |SP|2010|9|300897,7899999999|100006
01/11/2024|351885|Guatapará |SP|2011|6|305856,01|32177
01/11/2024|351885|Guatapará |SP|2012|3|194845,65|47329,04
01/11/2024|351885|Guatapará |SP|2013|7|461297,73|149292,93
01/11/2024|351885|Guatapará |SP|2014|5|337357,99|61284,99
01/11/2024|351885|Guatapará |SP|2015|4|281245,05|16026,88
01/11/2024|351885|Guatapará |SP|2016|4|315208,55|55026,78
01/11/2024|351885|Guatapará |SP|2017|4|281452,31|78442,24
01/11/2024|351885|Guatapará |SP|2018|3|228000|55602,82
01/11/2024|351885|Guatapará |SP|2019|13|1124336,03|227469,64
01/11/2024|351885|Guatapará |SP|2020|16|1502944,13|373368,89
01/11/2024|351885|Guatapará |SP|2021|1|97600|27974,7
01/11/2024|351885|Guatapará |SP|2022|7|818554,29|81628,97
01/11/2024|351885|Guatapará |SP|2023|7|838938,66|134265,72
01/11/2024|351885|Guatapará |SP|2024|11|1431903|265308,76
01/11/2024|351890|Guzolândia |SP|2011|1|56000|9000
01/11/2024|351890|Guzolândia |SP|2012|1|30000|10246,2
01/11/2024|351890|Guzolândia |SP|2013|5|278062,83|80808,62
01/11/2024|351890|Guzolândia |SP|2014|2|159869,22|39168,98
01/11/2024|351890|Guzolândia |SP|2015|5|393990,47|64279,97
01/11/2024|351890|Guzolândia |SP|2016|9|701209,39|162850,39
01/11/2024|351890|Guzolândia |SP|2017|14|1061932,24|295512,7
01/11/2024|351890|Guzolândia |SP|2018|13|975889|327330,07
01/11/2024|351890|Guzolândia |SP|2019|6|494125|171154,95
01/11/2024|351890|Guzolândia |SP|2020|12|1120141,28|236345,4
01/11/2024|351890|Guzolândia |SP|2021|4|406857,75|80685,74
01/11/2024|351890|Guzolândia |SP|2022|1|116000|0
01/11/2024|351890|Guzolândia |SP|2023|6|648507|89210,7
01/11/2024|351890|Guzolândia |SP|2024|11|1386511,7|359231,0600000001
01/11/2024|351900|Herculândia |SP|2009|5|143785,65|42406
01/11/2024|351900|Herculândia |SP|2010|9|395575,33|92128
01/11/2024|351900|Herculândia |SP|2011|5|269790|0
01/11/2024|351900|Herculândia |SP|2012|6|321739,46|112297,99
01/11/2024|351900|Herculândia |SP|2013|10|643635,0800000001|150112,61
01/11/2024|351900|Herculândia |SP|2014|5|321089,4|106714,29
01/11/2024|351900|Herculândia |SP|2015|5|334946|77755,96
01/11/2024|351900|Herculândia |SP|2016|4|307220|44324,14
01/11/2024|351900|Herculândia |SP|2017|3|225484|31926,61
01/11/2024|351900|Herculândia |SP|2018|1|76000|25222,99
01/11/2024|351900|Herculândia |SP|2019|4|377773|55754,91
01/11/2024|351900|Herculândia |SP|2020|10|990320|165180,7
01/11/2024|351900|Herculândia |SP|2021|9|999860|123015,44
01/11/2024|351900|Herculândia |SP|2022|4|534715,85|54774,67
01/11/2024|351900|Herculândia |SP|2023|4|409200|69009,14
01/11/2024|351900|Herculândia |SP|2024|6|915700|41048,34
01/11/2024|351905|Holambra |SP|2009|9|617985,0199999999|164759
01/11/2024|351905|Holambra |SP|2010|11|523974,0000000001|228985
01/11/2024|351905|Holambra |SP|2011|22|1488827,4200000002|285606,2
01/11/2024|351905|Holambra |SP|2012|7|448915,54|152712,78
01/11/2024|351905|Holambra |SP|2013|2|172486,45|47315,98
01/11/2024|351905|Holambra |SP|2014|8|710326,97|79358,23
01/11/2024|351905|Holambra |SP|2015|1|89204,89|17478,99
01/11/2024|351905|Holambra |SP|2016|58|7683385,06|160820,18
01/11/2024|351905|Holambra |SP|2017|77|10074549,490000002|592522,63
01/11/2024|351905|Holambra |SP|2018|7|1163631,2999999998|27141,51
01/11/2024|351905|Holambra |SP|2019|331|36656453,029999994|7149362,649999999
01/11/2024|351905|Holambra |SP|2020|59|7916860,11|904046,7599999999
01/11/2024|351905|Holambra |SP|2021|1|105975,87|0
01/11/2024|351905|Holambra |SP|2023|7|2422760,26|0
01/11/2024|351905|Holambra |SP|2024|3|794351,6799999999|0
01/11/2024|351907|Hortolândia |SP|2009|105|6189429,18|1280182
01/11/2024|351907|Hortolândia |SP|2010|364|26723936,04|6118612
01/11/2024|351907|Hortolândia |SP|2011|488|40924577,06|4063898
01/11/2024|351907|Hortolândia |SP|2012|856|69921419,24|20453874,54
01/11/2024|351907|Hortolândia |SP|2013|1507|141556825,99999997|34893515,319999985
01/11/2024|351907|Hortolândia |SP|2014|837|85403658,23999998|17702068,21000001
01/11/2024|351907|Hortolândia |SP|2015|1336|159186456,01999998|23815984,430000007
01/11/2024|351907|Hortolândia |SP|2016|807|111246479,32000004|7617584,520000001
01/11/2024|351907|Hortolândia |SP|2017|928|129934613,24000004|10327988,580000002
01/11/2024|351907|Hortolândia |SP|2018|964|145413136,01999998|8505392,54
01/11/2024|351907|Hortolândia |SP|2019|1369|189954242,45000002|19650910,16000002
01/11/2024|351907|Hortolândia |SP|2020|1433|194742754,57999995|22149472,860000018
01/11/2024|351907|Hortolândia |SP|2021|2039|290198833,96999997|21637111,26
01/11/2024|351907|Hortolândia |SP|2022|2028|313607029,11000013|18109737,060000002
01/11/2024|351907|Hortolândia |SP|2023|1856|346992412,7500002|7961771,320000001
01/11/2024|351907|Hortolândia |SP|2024|1448|302741608,21|2760574,6300000004
01/11/2024|351910|Iacanga |SP|2009|8|272351,32|67233
01/11/2024|351910|Iacanga |SP|2010|22|1034883,13|278509
01/11/2024|351910|Iacanga |SP|2011|28|1425718,23|158149
01/11/2024|351910|Iacanga |SP|2012|46|2577932,7800000003|829211,55
01/11/2024|351910|Iacanga |SP|2013|2|126298,02|33056,98
01/11/2024|351910|Iacanga |SP|2014|77|5812257,58|1347325,7299999997
01/11/2024|351910|Iacanga |SP|2015|6|476513|94851,95
01/11/2024|351910|Iacanga |SP|2016|26|1913689,8899999997|332069,28
01/11/2024|351910|Iacanga |SP|2017|208|14893843,239999996|3912176,3900000006
01/11/2024|351910|Iacanga |SP|2018|143|9376399,339999998|3261041,3900000006
01/11/2024|351910|Iacanga |SP|2019|27|2148850,33|509828,2399999999
01/11/2024|351910|Iacanga |SP|2020|36|3511879,68|719653,9699999999
01/11/2024|351910|Iacanga |SP|2021|8|815200|89770,95
01/11/2024|351910|Iacanga |SP|2022|13|1495061,8|152408,16
01/11/2024|351910|Iacanga |SP|2023|19|2308869,97|176456,46
01/11/2024|351910|Iacanga |SP|2024|21|2954891,9799999995|227444,71
01/11/2024|351920|Iacri |SP|2009|2|88976,1|22070
01/11/2024|351920|Iacri |SP|2010|5|271260,33|55999
01/11/2024|351920|Iacri |SP|2011|2|133174,9|6842
01/11/2024|351920|Iacri |SP|2013|4|263633,56|91469,97
01/11/2024|351920|Iacri |SP|2014|5|319548,78|85529,81
01/11/2024|351920|Iacri |SP|2015|1|81000|17056,99
01/11/2024|351920|Iacri |SP|2016|4|271155,78|44327,03
01/11/2024|351920|Iacri |SP|2018|4|384783,99|55188,84
01/11/2024|351920|Iacri |SP|2019|3|300999,99|47071,98
01/11/2024|351920|Iacri |SP|2020|7|664334,81|73585,56
01/11/2024|351920|Iacri |SP|2022|2|204935,52|14778,21
